;commentor_id_new;course_id_new;content;mark;modify_timestamp
5234;10962;846;啦啦啦啦啦;5.0;1524018218447
5235;19955;846;大受益，佩服之至！找到一个学习的好平台。;1.0;1524100405084
5236;3045;846;课程内容不错，但是感觉有些单薄，每一本经典著作的课时比较简短，只能了解一个大概，毕竟是导读课，还是需要自己去读原文才行;4.0;1524138522607
5237;18398;846;讲解很有趣，引人入胜;5.0;1524211258982
5238;10125;866;非常好，可惜缺少中文字幕;4.0;1517478691986
5239;11560;866;老师的业务水平很高，方法灵活，既有知识性，又有趣味性，我们校外人员能有机会分享到这么好的精品课，真是太幸运了！让精品课走出校园，真是国家教育的巨大进步！        祝老师们身体健康，工作顺利！   山东省招远市 王鹏;3.0;1517487975385
5240;12041;866;很好的课程呀;5.0;1517792717135
5241;409;866;课程内容安排合理，老师的讲解非常精彩，很值得学习。;5.0;1519460951993
5242;5842;866;很有用，很受用。;5.0;1519866532925
5243;10899;866;很喜欢主讲的课程，想在英语方面有所提高，请问怎么下载相关视频课件，就是之前的。;5.0;1521120277528
5244;4550;866;很全面，讲的很详细;5.0;1521516009901
5245;13853;866;以用促学、以学助用、学以致用、学有所成！大爱彭Sir;5.0;1521806567156
5246;5525;130;刘老师的课很精彩很吸引人;5.0;1517479969795
5247;2996;130;老师讲课清晰明了，生动活泼，视频清晰，讨论活跃。;5.0;1517730314364
5248;13997;130;书上更多讲的是二极管在电路的规律的应用，老师则讲原理，弥补了空白。希望老师多讲原理;5.0;1519180095711
5249;455;130;非常不适合初学者，文科生就别看了，就像天书。建议先找模拟电子电路基础的看;1.0;1519204267322
5250;5607;130;很喜欢老师每次用问题引出下一个视频主题的用心，谢谢老师~;5.0;1519229125659
5251;14420;130;这门课程对我这种零基础的人来说，学起来确实有些吃力，尤其是课后作业。;4.0;1519434632497
5252;588;130;课程非常好，对应教材非常好，就是刘教授的视频念的太快了，而且播放器没有慢放功能只有加快速度的功能。;5.0;1522727721337
5253;5764;130;视频动画制作效果很好。《电路》没学好的，学这课很困难。电路基础扎实，学好这课也不轻松，细节太多，运用千变万化，很奚巧，光看本课程的视频远远不够。;5.0;1522824779784
5254;5649;1056;好，很好，非常好;5.0;1522451256459
5255;7812;1056;很好，收益很多。;5.0;1521512275850
5256;13281;1056;"开始学习以来，对民俗文化的了解日益加深。本课程从内容到形式都很丰富，课堂组织工作也做的非常到位。老师讲课准备也很充分，内容讲解也是通俗易懂，讲课也很风趣，听课感觉很轻松。
民俗文化，又称为传统文化，是指民间民众的风俗生活文化的统称。也泛指一个国家、民族、地区中集居的民众所创造、共享、传承的风俗生活习惯。是在普通人民群众的生产生活过程中所形成的一系列非物质的东西，民俗及民众的日常生活。
民俗学是专门研究民间风俗习惯的一门科学。包含历史民俗学、理论民俗学、应用民俗学三个大的学科分支。其主要任务，是以科学的态度，对历史与当代的民俗事象，进行调查、集、整理、描述、分析和论证，探求它的本质结构、特点与社会功能，揭示其发生、发展、传承、演变、消亡的规律，为人类社会的健康发展服务。民俗学是一门帮助人们认识历史与文化、改造现实社会生活的人文科学。";2.0;1517514313861
5257;13219;1056; 学习中国民俗文化的>心得体会（一）    在这个物欲横飞的世界里，或许你的那颗心早已和我一样的浮躁、不安！而曾经的那份安然、恬静已渐渐地丢失，在现实面前丧失了自我！   在老师们的指导下，我对传统文化有了更深的认识和体会。将传统文化结合时代精神，融入到我们的学习、生活中去；以传统文化规范自己的言谈举止，用传统文化宽抚我们的内心，让传统文化促进社会的和谐！    学习中国传统文化的心得体会（二）    中国传统文化的学习，对于我是一次很大的心灵震撼，在这个人人拜金的物欲横流的今天，学习传统的优良的东西，渐渐被大家觉得稀奇了。这是为什么？    任何一个民族、一个国家，不管是对历史负责，还是对未来负责，都应保有自己的文化特色，保护自己的文化遗产。中国传统文化是中国的特色，是中国宝贵的物质和精神财富，是五千年文化的积累，是中国文化保持长久生命力的重要因素。因此，我要加强中国传统文化的学习，从中吸取精髓，使之发扬光大。   ;5.0;1517562637920
5258;11945;1056;有更多鲜活的案例就好了！;4.0;1521879868122
5259;379;1056;说教性多了点，趣味性缺了点;2.0;1520667164099
5260;7635;1056;感谢老师的精彩演讲和辛勤付出。;5.0;1521278051784
5261;12409;1056;学到了很多知识，对提高个人修养有好处。;4.0;1519551682113
5262;712;1056;内容丰富，教案严谨，分享论文，开拓视野;5.0;1521607368627
5263;6867;1056;中国传统文化的博大精深以及对人们生产生活的影响;5.0;1521286398759
5264;6123;1056;特别有启发，谢谢老师。;5.0;1522478029111
5265;12981;1056;老师，作业太多了。自己写作业倒还在一边，互评压力忒大。每个单元都有作业，有的作业两道，至少要评35份以上的作业……;3.0;1521278213422
5266;10647;1056;我觉的这又是一个让我系统学习的地方，因为大学里上的 课程都是理学方向的，这门课挺好玩的，让我有一个角落用不同的思维思考问题。老师教的提有道理的，很多平常看见得现象，被老师们引导自己发现其中的内涵。;4.0;1520738856945
5267;1599;1056;很好，超出预期了;5.0;1521636193774
5268;2457;1056;" 学习这门课，我了解了更多的民俗文化，明白了民俗给我们带来的文化自信和自觉，知道了只要是社会中的人，都可以是民俗的传播者，我也要为民俗传播做贡献，继承发扬优秀文化。本课程从内容到形式都很丰富，课堂组织工作也做的非常到位。老师讲课准备也很充分，内容讲解也是通俗易懂，讲课也很风趣，听课感觉很轻松。我感受到了民俗文化的魅力，感受到了我们祖先的伟大和聪明，也感受到了中华民族真正的地大物博。 民俗文化，又称为传统文化，是指民间民众的风俗生活文化的统称。也泛指一个国家、民族、地区中集居的民众所创造、共享、传承的风俗生活习惯。是在普通人民群众的生产生活过程中所形成的一系列非物质的东西，民俗及民众的日常生活。  
      我已经建议爱好文学的朋友们同事们学习这门有趣的有意义的课程《民俗文化鉴赏》。
      建议：期末考试能不能设置一些选择题？主观题都是同学之间互相批改，我也希望得到老师们的指正，如果老师批不过来，何不设置一些选择题或者判断题让系统自动批改？平时的作业主观题都很开放，我回答时不知道该详细说还是略写，希望老师们规定一下字数要求。";5.0;1522113231273
5269;13561;1056;很喜欢这门课程，收获颇丰，;5.0;1521252187391
5270;471;1056;"挺好的，很有收获。
";4.0;1521286657341
5271;12812;1056;蛮好的课程;5.0;1521294346958
5272;12324;1056;感谢老师的精彩授课;5.0;1521205139986
5273;11917;1056;民俗文化鉴赏这门课程给我一个机会能去了解更多的家乡民族文化以及各地的风土人情，也让我透过民俗文化去看社会和人生。;5.0;1521212053004
5274;17612;1056;"我很开心。
";5.0;1521337488346
5275;13587;1056;很好，很喜欢，学到很多。谢谢老师;5.0;1521426847266
5276;3564;1056;学到老，活到老。活到老，学到老。;5.0;1521436750082
5277;10976;1056;基本上都可以听的懂;3.0;1521442349515
5278;10318;1056;整体还不错;3.0;1521379128318
5279;14197;1056;收获很大，下次再重新看。;5.0;1521534005335
5280;10435;1056;学习的知识很多，了解了很多风俗，很好;5.0;1521677964286
5281;931;1056;非常好，让我对中国民俗文化有了更多了解;4.0;1521684964788
5282;8571;1056;不错，很好;5.0;1521776783817
5283;12760;1056;好好，我学习到;4.0;1521943892610
5284;18119;1056;很好的给新一代的我们展现了传统文化习俗，常识，更加的增强乐民族自信。;5.0;1521954760356
5285;7072;1056;     这门课程与时俱进，把中国传统文化精华和当今的文化自信相结合，集思想性，艺术性，欣赏性为一体，让人领会到我国传统文化魅力的同时，领略艺术之美，提高思想境界。尤其是老师水平思想境界高，语言准确而优美，对中华文化的热爱溢于言表，富有较强的感染力，让我油然而生敬意。;5.0;1521990313346
5286;6959;1056;本身对民俗文化有一种好感，想深入文化中探寻，这个课程既系统性讲述又通俗易懂，让我明白了许多。;5.0;1522063829804
5287;4079;1056;课程设置合理，学到了不少东西，尤其是常识;4.0;1522140984872
5288;12162;1056;感觉收获颇多，受益匪浅，感受到了民族文化的博大精深。;4.0;1522207121947
5289;6807;1056;"    《民俗文化鉴赏》开在春节前后，为我们提供了一个很好的较为系统地了解中国民俗文化的平台，营造了很浓的节日氛围。课程老师与我们线上互动，答题解疑，共享了名牌大学的优质资源，对提高全民素质很有好处。
   对此课程的建议是教授内容能不能把难度再降低一点，多讲一些生活中常见的民俗现象。或者分级授课，开设从低到高不同阶段不同层次的课程。另外，可不可以开出一个参考书目，以便学员更好的领悟课程。";5.0;1522464710376
5290;3686;1056;好，很好，非常好;4.0;1522480901409
5291;14513;1056;非常感谢老师传授的知识，受益匪浅~;5.0;1522850098154
5292;3980;1056;很不错的课程，对于对民俗文化的认识有所收获。期待系列课程;5.0;1523101951726
5293;806;1056;课程好，让我学到不少有用的民俗知识;5.0;1523153365088
5294;12085;1056;受益很多啊;5.0;1523197631227
5295;13083;1056;请问过了时间为什么电子证书还没有;4.0;1523515719923
5296;11745;1056;电子档证书为什么没看到?;5.0;1523946740565
5297;19679;1056;讲的太好了;5.0;1524029507501
5298;21054;1056;俗话说一方水土，育养一方人。民俗存在于我们生活的方方面面，也可以说从生到成长再到衰老甚至是死后都不能够完全脱离民俗，而我们（也就是民众）的性情、三观、表达方式、信仰等都是从小就开始培养的并生成的。;5.0;1524141821441
5299;21150;1056;系统的提出“民俗”文化，受益匪浅！;5.0;1524181179882
5300;12448;1056;让我深深的体会到了中国民俗文化的源远流长！;5.0;1524188634631
5301;1593;1056;民俗文化博大精深，值得学习。;5.0;1524193632496
5302;12706;1056;我很喜欢这门课，学了之后让我对民俗文化有更广度和深度的了解。;5.0;1524204066248
5303;10130;1056;非常喜欢，老师讲的非常好;4.0;1524205202438
5304;7812;520;非常好，受益很多。;5.0;1521511088888
5305;7702;520;通过这门课，你们能收获很多，而且是之前不知道的，此外，对继承发扬中国优秀传统文化是很有利的，这是实实在在的;5.0;1523418593618
5306;3432;520;课程讲的非常好。感受到了中华文化的博大精深，传统吟诵的无穷魅力，古诗词的深远意境。;5.0;1521261384229
5307;13038;520;李教授的讲解声情并茂，让我学到了不少的东西，增进了我对中国古典诗文的了解。;5.0;1517911742964
5308;8048;520;好啊，尤其老先生的吟诵;5.0;1522162461447
5309;526;520;"不错的course
";5.0;1520515586262
5310;6630;520;感觉挺好的，小时候喜欢朗诵，慢慢的就比较喜欢声音类的，所以学了这门课，感觉学到不少;5.0;1520757089086
5311;3046;520;感谢中国大学MOOC，提供了这样一个平台！一是可以利用零散的时间，非常好；二是没懂时可以反复看；三是能与高校的优秀教师及时互动，非常棒，比如我这期报的中国古典诗文朗诵，李昌集老师回贴特别及时、详尽！上期胡可先老师也是很敬业，如果没有这个平台，不可能结识这些老师。;5.0;1520837059392
5312;11848;520;感觉老师讲得很不错哦，富有古典风格的韵味;5.0;1520854931488
5313;9685;520;老师的朗诵听起来真的很舒服;5.0;1520859781352
5314;6414;520;真好。我很喜欢;5.0;1520947359527
5315;3552;520;为传统文化进献一份力量，非常好的一门课;5.0;1521266437314
5316;16753;520;听李老师娓娓道来，真是受益匪浅。;5.0;1524206776542
5317;5933;520;课程内容相对来说很丰富，老师讲解和示范朗诵与吟诵结合，更加深我们的理解;4.0;1521193912741
5318;3274;520;感受到中国古典文学的魅力！！！;5.0;1521195684385
5319;3159;520;谢谢，老师;5.0;1522024504728
5320;8761;520;很喜欢课程，收获满满。个人很喜欢朗诵，但是不知道要怎么学习，就看到了这个课程。;5.0;1521625043305
5321;1666;520;老师教的真的很好啊，也领略了什么叫做真正的大家风范。;5.0;1521720748585
5322;6146;520;很棒的课程，弘扬传统文化！;5.0;1523752004058
5323;5510;520;"不错不错不错
";4.0;1521712055155
5324;11400;520;蛮好的支持;5.0;1522047272988
5325;11079;520;很好很好很好;1.0;1522031347288
5326;9019;520;了解了古典诗文的吟诵方法，听了老先生们的吟诵录音，其中的韵味和拖腔很难把握，但这些珍贵的录音很宝贵，受益匪浅。;4.0;1522121804721
5327;11941;520;好哈哈哈哈;5.0;1522137253612
5328;4348;520;解决了我很多的疑惑;5.0;1523590447847
5329;11935;520;学习传统吟诵，感受诗文魅力。;5.0;1522238242507
5330;11887;520;学习到了新知识。;5.0;1522241341587
5331;11570;520;收获颇丰啊;5.0;1522156039945
5332;12974;520;对吟诵有了新的认识;5.0;1522232071925
5333;9516;520;嗯~挺好的~;5.0;1522330981582
5334;19104;520;通过这次朗诵与吟诵的学习，对诗词古文的感受加深了。记得老师说过，朗诵吟诵可以表演需要表演，但更重要的是以这种方式去体会感受的作者感情，然后丰满自身的体验。;5.0;1522380723338
5335;12545;520;老师讲的很仔细，内容也很充实;3.0;1522317926084
5336;11031;520;很好非常好;4.0;1522422557725
5337;7066;520;带我领略了中国诗词之美;5.0;1522506345125
5338;9656;520;不错萨顶顶;5.0;1522677832645
5339;13716;520;我非常喜欢这门课程，感觉受益匪浅，老师讲的每一个知识点我都很感兴趣，我会一直学习下去的。;5.0;1523172539129
5340;7170;520;期待进一步提高;5.0;1523231974553
5341;13309;520;非常棒，我很喜欢。;5.0;1523233064699
5342;13724;520;通过学习，各方面都有很大提高。以前只是泛读，不能深刻领会。现在会对诗文品读，欣赏了。加油！继续学习，不断提高.;4.0;1523179029733
5343;13879;520;在对的时候遇到对的人，谢谢李老师！;4.0;1523250281831
5344;20515;520;"很好，收获很大，我们马上就有一个朗诵比赛，我准备试一下老师教的方法
";5.0;1523346565376
5345;20611;520;老师知识深厚 阅读了很多书籍 受益匪浅 讲课方式风雅 儒雅 娓娓道来;5.0;1523437161009
5346;1975;520;现在我们学校正在大力推行传统文化教育， 每年都会举办诗文诵读的比赛。 学习了李老师的课， 对古诗文的朗读和吟诵有了更加深入的了解。;2.0;1523503054410
5347;469;520;很喜欢这门课程，对于我们中小学教师很有指导意义。;5.0;1523498815136
5348;14430;520;授课内容充实，例证清晰有助于理解。;4.0;1523636049089
5349;8272;520;"感谢老师，很有收获
";5.0;1523794660385
5350;5378;520;通俗易懂，让中国古典这几个字走下神坛，真正为我们可以学习掌握的知识技能。;5.0;1523842459465
5351;7081;520;古今融通，豁然开朗，在诵读中不知不觉的领略了古典之美;5.0;1524118718994
5352;9982;520;课程内容组织的好，;2.0;1524105632572
5353;10179;520;非常的有意义;5.0;1524228730357
5354;5630;634;学习大学生科技创新课程已经很长时间了，感谢这个平台，感谢开设这门课的老师，让我受益匪浅;5.0;1517481186996
5355;13042;634;我通过学习掌握了如何做课题的程序。谢谢;5.0;1517501044671
5356;4521;634;"真的挺好的，不枯燥
";5.0;1517640303948
5357;5787;634;讲解很详细，感悟很深，谢谢老师，谢谢mooc;5.0;1517645791787
5358;12889;634;该课程内容很详细，也很生动形象。;5.0;1517653902550
5359;9369;634;我很感兴趣，时刻在关注课程更新。若能提供PPT的课程内容就更好了，方便日后阅读。;4.0;1517782170972
5360;12885;634;"感谢遇见，让我得到更多的知识。
";5.0;1517804311930
5361;12930;634;内容流畅，干货较多;5.0;1517812643406
5362;3024;634;指导老师还是不错的;4.0;1517973528799
5363;7473;634; 很好，收获多多........;4.0;1518215693674
5364;12384;634;感觉主要讲授的还是一些常规性的东西，涉及面非常的广，体系比较完整吧，但是涉及到深度远远不够，一个下午就可以学习完整门课程，还是有所收获的。;3.0;1518143508231
5365;4419;634;深受启发，有机会也要去参加;5.0;1518159874315
5366;1171;634;这门课总体来说结构、内容还是不错的，结构相对比较完整，从背景到公司注册，各个方面都说到了；讲解的很详细，又有实例说明，很容易理解。只是课程组织有点让人摸不着头脑，不知道是平台使用问题，还是什么问题，早早地就显示课程结束。总体来说还是不错的，干货很多。;5.0;1518246751008
5367;7566;634;课程关注大学生互联网 大赛，给参赛选手和指导老师一个完备的参考。;5.0;1518623603044
5368;4032;634;互联网 这门课程真的很适合那些有想法创业的大学生学习。;5.0;1518099044787
5369;8117;634;课程讲解详细，以具体的获奖作品为例详细分析、具体到位，形象生动得解析了大赛的要求、具体实施参赛步骤，受益匪浅;5.0;1518101406878
5370;5460;634;教会了我很多东西;5.0;1519384066204
5371;1227;634;内容还可以，语言再生动些就更好了;3.0;1519721421925
5372;1006;634;非常好的一门实战课程！;5.0;1521555846556
5373;7511;634;已经有想法，想组队一起参赛的加qq或微信15602901221，谢谢！;5.0;1522631099219
5374;5630;636;3D打印技术一直都想学习一下，这次终于找到机会了，谢谢MOOC平台，谢谢开设此门课程的老师;5.0;1519734166673
5375;2102;636;"超级赞，喜欢这样的学习方式。
";5.0;1520252375181
5376;473;636;很好的一门课程，让我长了见识。;5.0;1522134914339
5377;1785;636;可以学习到最新的3D打印技术相关知识，正好满足我对这方面知识的需求，很喜欢。;4.0;1519972294700
5378;14256;636;目前看来介绍得挺清晰的。;5.0;1520768204510
5379;6545;636;课程总体介绍3D打印的诸多技术、它们的优劣势以及应用领域，还是比较不错的。但是就学习者的体验来说，上一轮学习是很不好的。比如二三章的单元测试中出现了不同程度的错误，第五章的内容连个公告都没有，也不像平时每两周发布而是推迟了很久才发布，而且发布出来的时候测试题也过期了，导致不少同学退出课程。望改进。;2.0;1518155857387
5380;12328;636;很好，把3D打印这种前沿技术普及一下;5.0;1519869387744
5381;13191;636;内容详实，讲解到位，获益多多。;5.0;1519979574884
5382;6313;636;主要是自己时间上的问题，不能跟着老师，总是比较滞后。这点我会尽量克服。;3.0;1521444486453
5383;6546;636;初步了解3D打印基本情况;5.0;1519801508598
5384;12688;636;感觉很好   讲的比较具体   ;5.0;1519653170887
5385;1023;636;在线学习好;5.0;1519709369723
5386;14553;636;希望多讲解些家用3d打印机的入门技巧，安装调试、制图工具;5.0;1520253445492
5387;14069;636;老师讲得很细致;5.0;1520419068984
5388;4345;636;这门课讲的真棒，让我对3D打印技术有了更深刻的理解与体会，想好好学习这方面的知识;5.0;1520430688326
5389;611;636;内容丰富，组织合理，非常好！;5.0;1520583649361
5390;12917;636;"基础知识讲解的很全面

";4.0;1520732535259
5391;4624;636;课程内容还是比较好的，很有意思，感觉可以继续学下去。;4.0;1520929900287
5392;822;636;最近刚好想要了解一下关于3d打印方面的知识，非常感谢能有这堂课。;5.0;1521548889108
5393;2197;636;讲解非常详细 值得学习 ;5.0;1522561478503
5394;6798;636;对于初次了解3D打印技术的人来说是很不错的课程;5.0;1521790919731
5395;12334;117;不错。。。。;5.0;1517482179557
5396;9265;117;很好的课程，希望有更多类似的学习资源;5.0;1520519454839
5397;14015;117;谢谢老师们的不倦教诲！;5.0;1521377257013
5398;4201;117;虽然还没学到这里来，但觉得很舒服;5.0;1520328617377
5399;12163;117;不错的课程，听听看。                                                          ;5.0;1521211675762
5400;16649;117;挺好的 证书无所谓 能学到东西就有收获。;4.0;1520691528177
5401;12835;117;觉得比预想得要收获的更多;5.0;1521027857189
5402;17881;117;这种方式挺好的，可以利用工作之余时间，灵活掌握，不会的可以反复听讲。;5.0;1521342470055
5403;7046;117;真的很不错，阿慕真的很严格呢;5.0;1521388019929
5404;2037;117;"讲得很细，作业布置也很用心
";5.0;1521345664827
5405;3015;117;建议展示课件的激光笔效果，让大家能够跟随激光笔看老师指出的重点。;5.0;1521367174845
5406;18678;117;的确很不错！;5.0;1521377147032
5407;2931;117;拍摄角度应该以现场教学为主，不要只有讲师，不能很好地学习内容;4.0;1521428015963
5408;2133;117;"通过这么久的学习，我感觉到很充实
";4.0;1522236447036
5409;2162;117;很不错，就是作业有点多;5.0;1522491887498
5410;5520;1196;"感觉挺好的，值得学习
";5.0;1517483372453
5411;13483;1196;以前学习的英语倾向于生活用，真正学术方面的不太多，自己还好在大学的时候学习了专业英语，感觉到要想有所提升，而不仅仅是浅层的，一定要注重学术英语的学习，对以后学术水平的提升，工作中的灵活运用很有帮助的。;5.0;1517533266297
5412;1267;1196;表白张丹丹老师，这门课程讲得真好(ฅ´ω`ฅ);5.0;1517627212205
5413;3725;1196;正在读研一，很兴奋看到有这样的课，刚刚和小伙伴们合作一篇文章发了外刊，还要继续努力;5.0;1517843790591
5414;13792;1196;内容简洁，明了。还是有点难度的。;5.0;1521074894788
5415;8527;1196;好难呀--，讲的很好;5.0;1517974176693
5416;9766;1196;很棒，如果有课件或者知识梳理会更好;5.0;1518144880375
5417;4683;1196;在假期里可以提高英语水平，非常好！;4.0;1518165303226
5418;526;1196;Great;5.0;1518799216126
5419;3952;1196;很适合自学的课程。。。非常赞。。。。;5.0;1519206610477
5420;12328;1196;很好，不过由于听力不是很好，因此据地有些吃力。;5.0;1518526353445
5421;14246;1196;课程整体感觉挺难得，但是如果真的认真学了还是会很有收获的;3.0;1519460723543
5422;14680;1196;很好，非诚不错;5.0;1519626514897
5423;3612;1196;"组织内容明白具体，授课方法条例清晰。

";5.0;1519724241925
5424;13907;1196;恩很可以了;3.0;1519752626945
5425;3505;1196;不错哦，支持！;4.0;1521706257357
5426;14946;1196;很有趣，学习时间自由;5.0;1520252183042
5427;3162;1196;整体感觉不佳。;1.0;1520465222172
5428;14975;1196;课程内容很丰富，设置的比较合理，但是视频的语速有点快，有时还没有字幕，对于我这种听力很差的人来说比较难，希望在这点上可以有所改进。;4.0;1520334780815
5429;3984;1196;感觉自己还有很多不会的知识，学习上需要继续努力。;3.0;1520476775753
5430;5003;1196;"声音：
英式英语，有点不习惯，需要适应，速度快，如果有pdf文件参考效果会更好
作业：
点赞，与课程内容向对应，可以巩固所学内容，采取的不是触点提问的形式，挺好
单元测试：
感觉与课程内容联系不大

3.22补充：原汁原味的英式英语发音，可以从作业中看出教师团队准备的素材与问题及各环节设计花了很多心思与时间，比很多课程好。如果学习时间充裕，收获应该会更大 所以将四星改为五星
";5.0;1521737894938
5431;15138;1196;挺好的，内容很丰富，很实用;4.0;1521361962714
5432;3738;1196;6666666;5.0;1521721679398
5433;16373;1196;perfect;5.0;1521619155638
5434;15172;1196;"很喜欢这门英语课，从一开始不能跟上全英文教学，到最后能不看字幕听课，在英语听力方面也又锻炼。
边上课，边回答驻点问题，能够有效巩固，而且避免走神，再加上练习题和考试，能够有效地掌握知识点，学习时间也很自由，平时都是利用零散的时间来学习，收获很多。对提高英语水平是有很好的作用。";5.0;1521593387621
5435;1659;1196;课程内容非常好，帮助我能够更好的理解论文，甚至学习、模仿别的优秀的论文，再结合本课程所学内容，争取早日写出自己的论文并发表。;5.0;1521707718873
5436;19678;1196;这节课对我的英语基础有很大帮助;5.0;1522213820865
5437;14032;1196;课程安排很合理，用最少的时间获得最大的收益！;5.0;1522330440773
5438;16311;1196;收获非常大，课程设置很好。;4.0;1522328454401
5439;1732;1196;"挺好的，在较为有限的时间内将主要的知识点和比较重要的专有名词都介绍了。
但是有一个问题，过一段时间，我的记忆就消退了。
希望以后开课，老师可以多讲将对这些知识的个人理解，或者多点例子，加深印象。";5.0;1523345695154
5440;494;108;通过学习提高了自身能力。;3.0;1517484057042
5441;2171;108;挺好的课程，就是我的基础太差，还没学会做慕课。;5.0;1517909426590
5442;8685;108;启发思考，提高认识。指导实践，改进教学！;4.0;1517487234928
5443;3860;108;非常好，正在紧张复习备考。;5.0;1517492832879
5444;747;108;充分为我的教学服务。很好！;5.0;1517527008310
5445;12857;108;该门课程内容丰富，收获很大！;5.0;1517531714499
5446;551;108;开阔了视野，理论指导实践，在实践中应用，摸索。;5.0;1517550230520
5447;11892;108;个人认为对于本课程的视频讲解还可以更加有条理性一点，感觉学起来的内容比较没有关联性，看完之后都觉得是很散的知识点。;4.0;1517561779844
5448;3218;108;学习了这门课程，我对慕课的认识渐渐深入，慕课建设的能力也逐步提高，非常感谢课程建设团队，为我们奉献了这门优秀的课程，让优质教育资源惠及大众。;5.0;1517570691748
5449;12779;108;喜欢学习，老师讲的好。;5.0;1517490716719
5450;607;108;能为我的教育教学充分服务;5.0;1517526792270
5451;4710;108;如果能在作业提交方面更为机动灵活，应该分数会更高;4.0;1517533184242
5452;12247;108;收获很多，理论支持很满足，感谢;5.0;1517622372665
5453;12832;108;课程内容组织采用模块化，重点突出，内容完整。;4.0;1517627684088
5454;13053;108;通过学习增长了知识面，更加充实了;5.0;1517736664490
5455;12743;108;学到很多知识;5.0;1517881007090
5456;13537;108;真的受益匪浅;5.0;1517652576255
5457;13037;108;课程非常符合实际需要，符合教学发展趋势，很有启发;4.0;1517706532032
5458;7921;108;紧张、充实，需要多花些时间细细研读、学习！;4.0;1517829149711
5459;2961;108;不错的课程！;5.0;1517901988414
5460;13790;108;碎片化知识点，很棒，学起来时间自由，收获很大！;5.0;1517905686232
5461;7454;108;一开始的教学计划设置和制作安排等讲的不错，但是后面没有很好的和微课动画视频制作结合起来，尤其是互动环节设计，也讲的有待提高。;2.0;1519975986825
5462;521;108;收获颇丰！;5.0;1518340457106
5463;13315;108;真心觉得很有用，最近想做慕课;5.0;1518133356477
5464;7766;108;课程内容很丰富，尤其是可以学到很多国外前沿知识。课程学习指导非常详细，自主学习很方便。;5.0;1518147085821
5465;13725;108;可行性强，可操作性强。受益很多。;5.0;1518180784390
5466;995;108;内容比较系统，受益匪浅;5.0;1518230985301
5467;12823;108;感受到了课程的迭代跟进，学习过程紧凑有效，十分收益。;5.0;1519271708998
5468;13410;108;效果非常好;5.0;1522922784858
5469;8248;108;很好，期待很久了;5.0;1521250164599
5470;660;108;一门比较复杂的课程，制作的比较好，测验题难度有点高;3.0;1521076322344
5471;12953;108;挺不错的一门课程;5.0;1520995074625
5472;17669;108;课程不错，第一讲，特别引入三大巨头的内容，使得课程国际化，很棒;4.0;1521074069609
5473;3296;108;很好的课程，但就像讨论区某位学员说的一样，有几个无声视频的设计喧宾夺主，并不能及时捕捉到有效信息。;4.0;1521177009558
5474;8034;108;"收获很大 ，我还会学习
";5.0;1521442099511
5475;4585;108;设计合理，的确有所收获;4.0;1521419828262
5476;8037;108;真的非常好;5.0;1522030622475
5477;8859;108;非常好 很喜欢;5.0;1522058644078
5478;5218;108;学习ＭＯＯＣ的制作方法，课程的建设过程;4.0;1521788826613
5479;18903;108;课程内容前后衔接很好，还有补充的TED演讲等让我非常感兴趣。我觉得有个缺点就是讨论稍微有点多，活动难度安排不够合理，应该从简单到难，但是第二讲中就开始很难的活动设计了，有点太突然，感觉无从下手。;3.0;1521797279423
5480;14043;108;总体来说，感觉还不错。只是学习能力退化了，记忆力差了点，记不了很多。我是一名高中物理老师，很多高中生学习物理的过程中都感到很困难，很想采用一些技术手段来改变高中物理的教学，也想尽可能的帮助那些物理学困生，很高兴看到了这门课程，这就是我想要的，模块化的短视频--主题聚集；课后的针对性练习--及时反馈；针对性的论坛--互相答疑。这是最理想中的教学，一定会有很好的教学效果，对高中生的物理学习一定会有帮助。我一定会坚持学完这门课程。;5.0;1521806449011
5481;847;108;感觉这门课要拿到证书很不容易啊，量大、作业也比较麻烦，每周都需要至少4~5个小时的学习，难道是我太慢？？？？不过确实是干货;3.0;1521946279063
5482;836;108;学习压力有点大，要平衡好工作和学习时间;5.0;1521970395184
5483;17917;108;课程碎片化学习，每个小视频注重于一个知识点的讲解，确实可以提高对知识的理解和记忆。同时也可以自由安排自己的学习时间，这一点是最棒的。每一个小视频的播放并不会产生疲倦感，如果中间的学习有遗漏，还可以通过上传的文档进行排疑，总体来说还是很不错的，还是可以学到东西。;4.0;1521964316416
5484;1798;108;这个课非常好！;5.0;1522063067980
5485;11346;108;对个长成长有帮助;5.0;1522114749283
5486;1809;108;这次课程，内容新颖丰富，信息量大，讲授条理清晰，参与性强，对工作很实用。;5.0;1522051749193
5487;5394;108;我觉得只是我看过最好的幕课了;5.0;1522811936736
5488;13449;108;课程要是能在6月初开课就好了，在暑期可以好好学习。本课程主要针对教师。平时要上课，工作，抽出时间看视频还行，要想认真完成作业有点力不从心。;4.0;1522678351404
5489;18368;108;mooc这种方式给力我全新的体验。;5.0;1523274669774
5490;7374;676;老师讲课超棒的！;5.0;1517484408455
5491;13542;676;特别好的一门课;5.0;1517575831056
5492;4164;676;老师语速适中，很好的课程;5.0;1519297046439
5493;12959;676;祝老师桃李满天下！;5.0;1519275886771
5494;8374;676;清晰且明了;5.0;1519636830711
5495;14865;676;老师讲的非常好;5.0;1519736282972
